-0.3,0,-0.075,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769,-0.057692307692307696,-0.05769230769230769
-0.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3,0,0.075,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696,0.05769230769230769,0.057692307692307696
-0.3,0.15,-0.075,-0.026496314949835106,-0.11637340398603843,-0.04758628282637885,-0.02612790099031985,-0.2286515974776422,-0.09999629252642765,0.24857503610122667,-0.11441116625242757,-0.24920241167146207,0.294138451508202,-0.2740261534785609,0.2778476664507489,0.0669645075350956,-0.175294369125015,0.08533524100277488,-0.15816141603047912,-0.04018166986478825,0.06776690473351347,-0.15358771960993925,0.10176646212456004,0.14014863263418204,-0.01857846298582045,-0.06470289643428948,-0.021448793102403774,-0.1607357073809831,-0.12947076264039475,-0.15718691099844478,0.12196524411720584,-0.030391688434596234,-0.03967250387032881,-0.08887567339853225,-0.09605037750761158,-0.017689645906651827,-0.20291564372690907,-0.10710439291712784,0.13438416761324495,-0.12930804502608803,-0.1659023610893715,-0.016415310908956815,0.2449651939417274,-0.1781102975257361,0.07114354805651006,0.04051653967004372,-0.18056490334568048,0.20512915941870108,-0.1272515061165294,-0.08232941587829692,0.025861652101294,0.1133452338489581,0.06523295760562105
-0.3,0.15,0,0.026864242715465954,-0.0859056604833103,0.20263011929323335,-0.22664012580276338,-0.34731067050039016,0.1254462660443157,-0.04541080486070361,0.04500787322684106,-0.15027155546412208,0.1900275035463251,-0.16430010634075518,0.10059657871098156,-0.20173681734597868,0.19195586774289708,-0.29001130709129314,0.14642230914654453,0.19976988472555493,-0.2633181056203079,0.24986428556721751,-0.06689447309867096,0.37890939916914373,-0.1359732810625179,0.02942305331285587,-0.18339149979176422,-0.09923943527443621,0.15821609611019466,-0.16598543837304644,0.290699310689944,-0.18988533577612726,0.17663236910416363,-0.33368612324913965,-0.13200951167466413,0.11586840058128844,-0.1742923875084724,0.2805766748407984,-0.0926658855469607,0.30510720661617147,-0.23087612525263523,-0.05645997765033951,0.0003362158217037267,0.06639630484605866,-0.25792423470806225,0.0807508550018228,0.11969066301981739,0.03480057078691862,0.2743096575079933,-0.0671720909000188,0.11317772313948374,0.05922129633149099,0.15930836580275198
-0.3,0.15,0.075,0.12469997910370254,-0.1255576695394114,0.2149719600168099,0.4660135289770859,-0.11955786523531885,0.011052344867406041,0.39745564541359046,0.19538608007539487,-0.14978337578092493,0.04622849494357186,0.21869244296029017,-0.08270067997500312,0.024349088080631118,-0.2782834831600371,0.2574149843763103,-0.2398073711337158,0.11101191679897708,0.21150586114092695,-0.03625875995672169,-0.19936342685174396,0.2829481013764627,-0.14130194309300803,0.11226484917435642,0.11839059221509855,-0.1871055372510304,-0.03137553264193409,-0.25560306554939166,-0.06332227222482566,-0.21238658178094766,-0.024268645623788873,0.2442092176988933,0.3387843956466347,-0.1404686040198646,-0.03241190506106341,0.24730771026405335,-0.01542800446082307,0.05475827997374248,-0.13552791132922726,0.09986140336207125,0.04976570128727681,0.061786693679144404,0.08337852147621425,0.13195268184969391,0.01608430392293196,-0.035588018199499055,-0.0948163646665708,0.10246942867079344,0.32461532935039816,-0.20643658918266616,0.12686060191381904
0,0,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
0,0.15,-0.075,0.07113944577709409,-0.03256363401900948,-0.13080938546930151,0.03962528962148326,-0.2217989104841655,-0.235541443606181,0.1603330311365871,-0.21200180569937416,0.1731718293171121,0.18270586376342013,0.05883111542571033,-0.3392886058342106,-0.029193364816480258,0.23165152273966538,-0.07327714298476061,0.12764824762379817,0.12636159105979128,0.2545484596360373,-0.05461919243367469,0.03706763803906393,-0.3008017850362953,-0.021568445793308556,-0.3221075260360725,0.014171059111212567,-0.04365770901572346,-0.27575708713917163,-0.07302698416929297,-0.2771923845741465,-0.161772247069915,-0.11154916349217897,0.02360118863663288,0.0675242345940149,-0.039109334480876425,-0.25701331794096033,0.07218098214128658,-0.11518690076317875,0.09333265038346751,-0.34179440986839027,-0.23773688226274048,-0.008565496292026895,-0.015777670461590752,-0.11802905080717953,-0.365512727726607,-0.06296256003932998,-0.12197568716560198,-0.06887741075618227,-0.037733518369242415,0.03406406762803779,-0.01505508029815883,0.080073714156368
0,0.15,0,-0.22225956392445945,0.07963528986467606,-0.2702728372584504,0.10958988277474897,-0.22317012200533826,0.01933000057090516,0.20117970943275518,0.1939878856094553,0.0712922879801229,-0.044796709843022024,0.09053782549391352,-0.18336662246525395,0.07861226304964351,0.17670022018303083,-0.01918561168709838,-0.11660703935008236,0.23337090605222605,-0.10066024360787734,0.037276005226698,-0.03219407891406885,-0.17810278658593787,0.20664246436001907,0.053827108667238596,0.08328235374788431,0.1720141812734774,0.29349446122114975,0.166613463471903,-0.1778131230581155,-0.019258349606117137,-0.18624112710625904,-0.05701854464630248,0.09106784056760656,0.06180830968912414,-0.07937916754855803,-0.20596840368495853,-0.19878860234906956,0.18546070690716182,0.1435266294067794,0.0032058410212460545,-0.02689403742327148,-0.11816224938669209,-0.05653680569148792,0.23267853241128816,0.090848247863745,0.17777465542088688,0.15999251259596167,-0.04781651311085469,-0.0068102760544495895,0.14474651602874586,-0.09982438693641037
0,0.15,0.075,0.0645402128795511,0.24608050241081342,0.15841829246390493,-0.054250916226702625,0.2474098687527473,0.05160721891762856,-0.14345273560461413,0.09080383816926403,0.3381004213045383,0.11207797010723416,-0.03520371464793763,-0.09073282044532587,-0.02717732311407156,0.169368081274071,-0.03942946923240398,0.10035017447524759,0.3846589322751877,-0.0326761437320624,0.053869231468559486,0.18227097653586435,0.13113091314651848,-0.11730730339672586,-0.11837724596060066,0.0722895623372138,-0.026627553892886485,0.285682800858861,0.30982553782984384,0.2799126553995621,0.11101550246603531,0.06192878017462378,0.13529340107403304,0.20950576525574482,-0.059478619678025466,0.06369304229099786,0.3445118230339519,-0.08975834408053822,0.19005672551295977,0.10335810580203336,0.08772319053806385,0.06411282982002044,-0.05098654952157032,-0.14858319624562127,0.2026261769193466,0.11748801688931962,0.06680835708523855,0.1253698655046955,-0.1338507374172513,0.34772819855221754,0.2650346698558212,0.3890267841978368
0.3,0,-0.075,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712,-0.10714285714285712
0.3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0,0.075,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712,0.10714285714285712
0.3,0.15,-0.075,-0.484470862232221,-0.25093872353714813,-0.12185615505584073,-0.205179055038112,-0.21468191662210334,-0.09991520110475423,-0.06621424349188625,-0.16293733772022617,-0.033256508054178985,-0.2990691992683004,-0.22489101757356866,-0.5973681674375049,0.049596782552385796,-0.3073036166419145,0.019916917021435526,-0.1454394465174612,-0.029817981699247036,-0.06866276828032633,0.03922030685225325,-0.18963663660050772,-0.15266310230425498,0.09702860364025713,0.1396569972699656,0.22513656039897517,-0.06470296364543637,-0.03870392794688046,0.09277274635303583,0.03332492652299583,-0.46856580107878376,-0.06465539574745123,-0.17983268705524708,-0.027561776176866136,0.17438093806355776,0.1534824601473766,-0.237370474888899,-0.2825890143236019,-0.07920300089415838,-0.39516685551821695,-0.22692040938475433,-0.10846576686890291,-0.13066671952360326,0.0010225149602010458,-0.18837192575716094,-0.2095265941677676,-0.032194804482509984,-0.01783841286731702,0.0212788463743505,0.18131560798875362,-0.10549767177083264,-0.002611659824059795
0.3,0.15,0,-0.05200928010316877,0.08346426263360433,-0.0933693194009094,-0.17287362623491578,-0.24496225852377168,-0.12712572017176701,0.16400744293046257,0.04364094043071921,-0.02340315998133909,0.18783729817369235,-0.33993968842233585,-0.34126526604518576,-0.0212357127337989,-0.20544051192879761,-0.11209232284408593,-0.08841201950156088,0.0258695556949919,-0.023130174103135476,-0.22847656898466412,-0.03179438718649439,0.1531487109296666,0.12387393027006569,-0.024741159299081307,0.10606438460886976,-0.019185658909520613,-0.3663078213430443,-0.05980069797688044,0.21114037908680083,0.15895405905053483,0.23715190350987442,0.028433885903317788,-0.33579703225321267,-0.17572780547911307,-0.04549430401092238,0.23733708243449209,-0.07807698248562844,-0.1233966828834948,0.15225979220581476,-0.10140988212689815,0.17361831360194302,0.3603683398084789,0.04026769607289189,-0.19947897613040802,-0.01779544776688701,0.41359646235077974,0.01649520961402473,0.24243800731558293,0.032392728880940094,0.2204659292001877,-0.04451779184417583
0.3,0.15,0.075,0.22921601217976606,-0.014104911500244219,-0.0451963848715891,0.014935284333110095,0.15672220922608593,0.041020385923415295,0.23142594966925628,0.16135888461805764,-0.0498053030590329,0.1381549306574746,0.0588896021767707,-0.10509265305059763,0.15228917209153942,0.34753872533838276,-0.03371011596546,-0.026636249982029153,0.17135849127731795,0.46505384345051015,0.45863597315300303,0.20596174766274505,0.24123955077457376,-0.03022875200416035,-0.0037176179477012433,-0.1136824908330437,0.29659888259464134,0.11798061737819757,0.22312499203827973,0.1273739507902845,0.29898347211497783,0.09437074738694233,-0.26852234262914987,-0.26154312245464956,-0.0822761480937209,0.02875462453928554,0.30027949581476865,0.1841907290269142,0.2559198988993892,0.12317430065430351,0.20757979728954584,0.05156308550422253,0.07496138086554265,0.07739980413198058,-0.09337491143048222,-0.04176647884517552,0.08397883414272628,0.1726238885980309,0.27393173658478076,0.27081202338077476,0.1408232798233969,-0.0219919805604442
