initial_ave_cor,initial_ave_fit,initial_gen,initial_pop,initial_sd_cor,initial_sd_fit,final_ave_cor,final_ave_fit,final_gen,final_pop,final_sd_cor,final_sd_fit,p_reproduce, p_selection, n_offspring, truncate, distribution, fitness_correlation, correlation_correlation
0.15051250355122767,0.1505740202195727,0,5000,0.08694597234238245,0.08630252680107156,0.4178116605271372,0.3587166728376973,2,39203,0.41121697336724794,0.3898636903203441,1,1,-1,-1,-1,1,1
0.15047951580726154,0.15035932519172485,0,5000,0.08591954095354193,0.08649316001346051,0.42008813478209345,0.3573930848424861,2,39964,0.41343606405430433,0.3898503584769387,1,1,-1,-1,-1,1,1
0.14737866394339097,0.14913819755069357,0,5000,0.08630299774476438,0.08677660131960807,0.42108008874220765,0.3594221474911932,2,39641,0.41267327973093687,0.3899338035588264,1,1,-1,-1,-1,1,1
0.14962152102965134,0.14955982184802027,0,5000,0.08699755029470209,0.08642024088098402,0.5936053999507158,0.8211016890315914,4,36699,0.3643259392887032,0.24001048226618868,-1,-1,1,-1,1,1,1
0.14881418259408755,0.14918160857679671,0,5000,0.086395731463337,0.08713375819510545,0.5888730353637872,0.8192171862708759,4,34702,0.3683326251576638,0.24539783285773512,-1,-1,1,-1,1,1,1
0.1497688383894764,0.151285573267519,0,5000,0.08602259023746227,0.08691065596346773,0.5797480894732232,0.821449630404408,4,36826,0.3723796899081343,0.24707509269772782,-1,-1,1,-1,1,1,1
0.15045640124537885,0.14945987372289626,0,5000,0.08579354976009101,0.08613834452607935,0.58038758821749,0.8169881795640869,4,35949,0.37284629381873186,0.24668601744127858,-1,-1,1,-1,1,1,1
0.14958512487890765,0.15150274132923897,0,5000,0.08691382712038064,0.08666124791127462,0.622990874560681,0.8288633018034196,4,39868,0.36072950243508034,0.23534482216766264,-1,-1,1,-1,1,1,1
0.14942484555140775,0.14967955903816701,0,5000,0.08666690161675879,0.0858097631979534,0.6063285642044836,0.8271484640763698,4,41007,0.36420786356940654,0.23709540735971238,-1,-1,1,-1,1,1,1
0.14918898242697287,0.14985850967489417,0,5000,0.08575224060077598,0.08650401478094494,0.6024307820462748,0.8162143555644046,4,36163,0.367450257890748,0.2429165564181886,-1,-1,1,-1,1,1,1
0.14903549486812132,0.150839695634614,0,5000,0.08560085006513123,0.08712973012106168,0.5810744199413033,0.8170531070561534,4,33263,0.3711724665527693,0.24474678516409284,-1,-1,1,-1,1,1,1
0.14933779229052763,0.14976338275630882,0,5000,0.08730202966957974,0.08579223113441765,0.6021193606040774,0.8234191015527466,4,45121,0.36801518057880384,0.24129192755252807,-1,-1,1,-1,1,1,1
0.14930250432091288,0.14984767496254928,0,5000,0.08703209655870128,0.08713485578906958,0.6006314550137383,0.822724449151101,4,38424,0.3672977666035234,0.2417149484146305,-1,-1,1,-1,1,1,1
0.15127966596681477,0.14701478157036363,0,5000,0.08580579368874489,0.08758287381136878,0.33450518781734756,0.4638946325944986,1,37806,0.36188728675474835,0.41770646834330616,1,-1,1,-1,-1,1,-1
0.15026095122211577,0.15212750979013673,0,5000,0.08613466467711994,0.08611286654279122,0.3354017227766696,0.46508304185152216,1,37480,0.36186936215085935,0.41764121175567515,1,-1,1,-1,-1,1,-1
0.1522627482828628,0.14892831011221144,0,5000,0.08691680682946314,0.08678725259586788,0.3360835001544777,0.46202675214603145,1,37368,0.36271537176057705,0.4171906010123897,1,-1,1,-1,-1,1,-1
0.1501754362540723,0.15222871061791915,0,5000,0.0871826501515751,0.08713954987428567,0.32732186463166457,0.4589708253159456,1,37431,0.3583701956175294,0.4173979491702906,1,-1,1,-1,-1,1,-1
0.1501108634304015,0.14907701082925467,0,5000,0.08621270631789527,0.08632762203935405,0.3379491702707591,0.46122715652804835,1,37763,0.3622793821274499,0.41633155091499935,1,-1,1,-1,-1,1,-1
0.14943070696405872,0.15234172323743977,0,5000,0.08617638575731033,0.08695762711581649,0.333620273446803,0.46267302737501764,1,37446,0.36100648698039345,0.4174839407003196,1,-1,1,-1,-1,1,-1
0.15041354416228472,0.14791790660001644,0,5000,0.08692727040433998,0.08613217400719068,0.3320652422691238,0.46008992798318793,1,37826,0.3596884462943067,0.41814689436063746,1,-1,1,-1,-1,1,-1
0.1511589946533403,0.15114356349965472,0,5000,0.0864735811146736,0.08682113173523699,0.33227713271066867,0.46646508923343316,1,37766,0.36158169478187707,0.41729802435851204,1,-1,1,-1,-1,1,-1
0.15121685956509393,0.15002298537235983,0,5000,0.08632441111962727,0.0862439901048476,0.3322895172861625,0.4633696533680971,1,37737,0.3599748342681712,0.41894019293986917,1,-1,1,-1,-1,1,-1
0.15167159340854833,0.15165367417013392,0,5000,0.08586954355428639,0.08699672583269052,0.3337301231927828,0.46237064408962875,1,37107,0.35952323565272,0.41679704208236,1,-1,1,-1,-1,1,-1
0.1510845122420503,0.14978082107027818,0,5000,0.08581247047123904,0.08643716484811495,0.4682285392095706,0.4940955166308664,3,32582,0.42156270399707113,0.3836320859173579,-1,1,1,-1,-1,-1,1
0.14969137909719407,0.1494959429444535,0,5000,0.08570851037080066,0.08652678657272192,0.4799218513898145,0.5079012787888628,3,33822,0.42192968855280305,0.3846294564204366,-1,1,1,-1,-1,-1,1
0.1494546805913835,0.1499454436922079,0,5000,0.08657878031462292,0.08717988422497454,0.4693079306820746,0.4896477011785762,3,31504,0.41805589668788706,0.3838398388226758,-1,1,1,-1,-1,-1,1
0.1489844814442873,0.15078509739628856,0,5000,0.08680552287615678,0.08679188403538776,0.4740123844127858,0.507717104369886,3,32343,0.4231298709963572,0.3865634323085195,-1,1,1,-1,-1,-1,1
0.15239224570059295,0.15120807057431274,0,5000,0.08630319914726967,0.0859790494801755,0.4922407055885784,0.5123554571852809,3,35033,0.423955352102206,0.385895245270166,-1,1,1,-1,-1,-1,1
0.1500821444534228,0.14948830427438117,0,5000,0.08637884648227909,0.08650486751304409,0.46463460237644577,0.5055098092787002,3,32714,0.4195757856614746,0.38593962389084446,-1,1,1,-1,-1,-1,1
0.14991848295907448,0.14951429662852148,0,5000,0.0852687370670789,0.08676917284369391,0.46644195705494834,0.4945830129663442,3,32149,0.42100273132085164,0.38228651995401275,-1,1,1,-1,-1,-1,1
0.14994770572968213,0.14863844713090296,0,5000,0.08660242628697258,0.08644579101335013,0.4679098702257921,0.49508805745509,3,32846,0.42060008210816596,0.38712170217854536,-1,1,1,-1,-1,-1,1
0.15072817777938993,0.15035558194412926,0,5000,0.08683270125046988,0.08690579229955678,0.4781674511081074,0.4992534347288446,3,32535,0.42321526674472554,0.38335244167690363,-1,1,1,-1,-1,-1,1
0.15007256068889877,0.15166165316250457,0,5000,0.08649581430680568,0.08646747963633929,0.4816567574192523,0.5120472172125519,3,34750,0.4238639448454429,0.38526481269829277,-1,1,1,-1,-1,-1,1
0.1514724584459848,0.1496929795082875,0,5000,0.08678864857838983,0.08578859440561931,0.20224027677168305,0.2007265607329586,0,17407,0.2178327422156316,0.21345038849136727,1,1,1,-1,1,-1,-1
0.14947572015002802,0.15128200792634083,0,5000,0.08639759538811642,0.0860971399259688,0.19973312457002998,0.19958242700376236,0,17663,0.21741364281296988,0.21329396096320108,1,1,1,-1,1,-1,-1
0.15026921962082834,0.14993725654864892,0,5000,0.08653192933578945,0.08682991088160225,0.20014836560699942,0.20117349495727846,0,17520,0.2157555380795928,0.21615754036685986,1,1,1,-1,1,-1,-1
0.15146558492832282,0.15253594684257363,0,5000,0.08634663597012299,0.08575513633237968,0.20298209186422644,0.20010397834890487,0,17427,0.2148170250039445,0.21523151969205678,1,1,1,-1,1,-1,-1
0.14962324152812445,0.15076961456070972,0,5000,0.08662104239093806,0.08652840735542643,0.20088031570037404,0.20007581618536974,0,17488,0.21791441689276259,0.21432608586952928,1,1,1,-1,1,-1,-1
0.15052600112874703,0.15221573955842965,0,5000,0.08754126451331858,0.08620537544349403,0.20284540937575507,0.20374768893526488,0,17576,0.21631298551440017,0.2168980163042524,1,1,1,-1,1,-1,-1
0.14997082947652085,0.1498651178915711,0,5000,0.08695114039899056,0.08714410368316816,0.199691711827285,0.20293520745058663,0,17457,0.21537051303301427,0.21678508238434085,1,1,1,-1,1,-1,-1
0.15102310941892488,0.14953120953168858,0,5000,0.08626775034834784,0.08640499899798548,0.1973198662206842,0.2001009530123317,0,17429,0.21291478185963758,0.21463450160480074,1,1,1,-1,1,-1,-1
0.15186058432123514,0.15039089464384048,0,5000,0.08597728884580075,0.0857879273783451,0.20534858310051032,0.20160438503027955,0,17370,0.2178788841633252,0.2163803036909828,1,1,1,-1,1,-1,-1
0.15222208497900414,0.1520545629226221,0,5000,0.08740276303905903,0.08683908804500609,0.20334339575361854,0.20300562404508096,0,17600,0.21671166607143103,0.21608433888185286,1,1,1,-1,1,-1,-1
0.15140908072097528,0.1517368488458205,0,5000,0.08601857918936953,0.08613669299565901,1.0,0.9999938855875111,249,5000,0.0,4.195678500097881e-05,-1,-1,-1,1,-1,1,1
0.15074810670208777,0.1503652658214882,0,5000,0.08733707108699869,0.0868173170413089,1.0,0.9999743256535617,249,5000,0.0,0.00022724608680318724,-1,-1,-1,1,-1,1,1
0.15018520120063975,0.14638421934545237,0,5000,0.08666520445933738,0.08682381036555055,1.0,0.9998299536173285,249,5000,0.0,0.0016166172006325762,-1,-1,-1,1,-1,1,1
0.15063993412016297,0.14761254174006339,0,5000,0.0861391004101423,0.08777035995447016,1.0,0.9999976489039968,249,5000,0.0,1.993195344475574e-05,-1,-1,-1,1,-1,1,1
0.15219365265473206,0.14993981550949764,0,5000,0.08628287054392296,0.08672842589084358,1.0,0.9999916069352892,249,5000,0.0,0.0001711341195032416,-1,-1,-1,1,-1,1,1
0.1488043304019032,0.1501572171212371,0,5000,0.08658897934471775,0.08625912434683673,1.0,0.9999335229271507,249,5000,0.0,0.000722343780747488,-1,-1,-1,1,-1,1,1
0.15093696115742067,0.15110520045590903,0,5000,0.08770550496193412,0.0867063341285172,1.0,0.9999052822881911,249,5000,0.0,0.00043689863889358486,-1,-1,-1,1,-1,1,1
0.1499182160675821,0.151274917892778,0,5000,0.08637659771579874,0.08656813172698388,1.0,0.9998546019482395,249,5000,0.0,0.0009285969930561346,-1,-1,-1,1,-1,1,1
0.1481391970904018,0.14937475616722273,0,5000,0.08628759846079051,0.08663270041044059,1.0,0.9999996666073584,249,5000,0.0,8.328978455937848e-06,-1,-1,-1,1,-1,1,1
0.149945060148358,0.15169496117619227,0,5000,0.08678222616629283,0.08669071253468943,1.0,0.9996387497953098,249,5000,0.0,0.002372105820289115,-1,-1,-1,1,-1,1,1
0.14952878748916093,0.14862592510088135,0,5000,0.086030744501923,0.08663731373058142,0.5811501257000212,0.8438661850553942,249,5000,0.36921259700334685,0.24236612087831602,1,-1,-1,1,1,1,-1
0.15065872697728774,0.15228008261345075,0,5000,0.08591301388691941,0.08662538116823928,0.5844352717192932,0.8395280021374286,249,5000,0.3693787841049037,0.24568373654223458,1,-1,-1,1,1,1,-1
0.14894308260600433,0.14910459171824944,0,5000,0.08699148580672554,0.08573908008025388,0.5871176721643538,0.8487850416730209,249,5000,0.36486971515045524,0.2369658448452091,1,-1,-1,1,1,1,-1
0.15144513651799027,0.14960959615086483,0,5000,0.08673789269778277,0.08681767019295679,0.5870563956021463,0.847059565698067,249,5000,0.3633206325819609,0.23641993905321926,1,-1,-1,1,1,1,-1
0.14797318108180818,0.1491700403711165,0,5000,0.08695991086111064,0.08680954186356059,0.5822096102729876,0.8461823816327018,249,5000,0.3626920286360879,0.24283805522859558,1,-1,-1,1,1,1,-1
0.14950053788209677,0.15093969505948232,0,5000,0.08673220281806067,0.08719137838514839,0.5857330712376343,0.83746139114206,249,5000,0.3653591610820861,0.24548858846246996,1,-1,-1,1,1,1,-1
0.1502956396869748,0.1496179976233696,0,5000,0.08707745852254048,0.08732685226063645,0.5903367857105786,0.8513267340082477,249,5000,0.3657020320048385,0.23546892616785375,1,-1,-1,1,1,1,-1
0.14958360650309824,0.1501043857874834,0,5000,0.08664932921000842,0.0864646161426456,0.5820060376925469,0.8390884956757331,249,5000,0.36070329245285576,0.24302631226543392,1,-1,-1,1,1,1,-1
0.15054957473599212,0.15118264909044166,0,5000,0.0866541855397283,0.08659969998022671,0.5962318843313971,0.8470313331135452,249,5000,0.3691371995627581,0.23549806425211567,1,-1,-1,1,1,1,-1
0.15022034042457214,0.1510179048874216,0,5000,0.08640725395230496,0.08604223407059415,0.5824514303916827,0.8314737499199939,249,5000,0.36567855080166967,0.2511403473501375,1,-1,-1,1,1,1,-1
0.151323457137611,0.1490154776200257,0,5000,0.08587513527287582,0.08610337078364755,0.9999996477013227,0.7858722503913421,249,5000,6.0078123989793825e-06,0.2666367583168471,-1,1,-1,1,1,-1,1
0.1497100813360717,0.15029804781179903,0,5000,0.086911370671748,0.08751674082108629,0.9999987420013949,0.786099458614854,249,5000,2.0708664461827535e-05,0.2638004278640702,-1,1,-1,1,1,-1,1
0.14815891516557048,0.14940373405090077,0,5000,0.08613921961794033,0.0870489922508149,0.9999998138374147,0.7895206953021559,249,5000,3.525030705777869e-06,0.26268089044217063,-1,1,-1,1,1,-1,1
0.14997471703703072,0.15102991603672528,0,5000,0.08651604897410287,0.08702723747888914,0.9999992813912287,0.7879807227396647,249,5000,1.1339080378667326e-05,0.2673609725699995,-1,1,-1,1,1,-1,1
0.14964164722786952,0.14841432392404266,0,5000,0.08671785065102808,0.08689650611978342,0.9999997338687484,0.7913142483151396,249,5000,6.811674502429066e-06,0.26468543372143655,-1,1,-1,1,1,-1,1
0.1495005594667889,0.1516061545321357,0,5000,0.08629561205272322,0.08706800470262287,0.9999999314887303,0.7870559063436479,249,5000,1.4165348839819534e-06,0.2610525206506372,-1,1,-1,1,1,-1,1
0.15064487588808023,0.15097590993417553,0,5000,0.08589837478435731,0.08606495518725496,0.9999999327618738,0.7835311100073337,249,5000,1.7918468170826046e-06,0.2686168319039166,-1,1,-1,1,1,-1,1
0.14793150066727337,0.15177140235799008,0,5000,0.08616781753512968,0.08632719222032774,0.999999940400141,0.789107933608367,249,5000,8.894295961698845e-07,0.2603453371583081,-1,1,-1,1,1,-1,1
0.14831546461639247,0.15090545126242805,0,5000,0.08674658587741657,0.08621695913098999,0.9999286634760088,0.7835991225194754,249,5000,0.001637960938325779,0.2648903128774355,-1,1,-1,1,1,-1,1
0.14943414145279038,0.14952433526502373,0,5000,0.08672443519983133,0.08655629557557423,0.9995940710242854,0.7761516247434843,249,5000,0.011850367695263988,0.27395597235897906,-1,1,-1,1,1,-1,1
0.15051470319953664,0.14880160065200138,0,5000,0.0863925226235434,0.08654015377498647,0.49834544223388183,0.5024291095411023,249,5000,0.3949558953648202,0.40111320473553086,1,1,-1,1,-1,-1,-1
0.14847679162232608,0.1507529350388959,0,5000,0.0861326159827413,0.08659882009151422,0.49788914805929363,0.4849216040060235,249,5000,0.40180284598288507,0.4007505188906424,1,1,-1,1,-1,-1,-1
0.1511101264096041,0.15179315511904323,0,5000,0.08608530705652999,0.08727101275747945,0.4863224245217477,0.5047958962626153,249,5000,0.40016609795730423,0.4011772031714051,1,1,-1,1,-1,-1,-1
0.1519399858803164,0.1510781532985162,0,5000,0.08635693644124219,0.085392825834133,0.49898828744490537,0.5126442759774288,249,5000,0.4022395165893387,0.4040589176071945,1,1,-1,1,-1,-1,-1
0.15045798122235732,0.15040576207131373,0,5000,0.08630308361820409,0.08606203434757613,0.4920048437251986,0.49615235912551864,249,5000,0.3995247036386462,0.40422312865919724,1,1,-1,1,-1,-1,-1
0.14802903604905426,0.15118090402686746,0,5000,0.08646773781638147,0.0867811981313232,0.4982695741438885,0.5156216350150603,249,5000,0.4000429940589165,0.4033804249011589,1,1,-1,1,-1,-1,-1
0.15164857336172682,0.15032834765514727,0,5000,0.08583953422618348,0.0869691520172345,0.4926348513326441,0.4995136264847125,249,5000,0.39717571212479863,0.401769310389515,1,1,-1,1,-1,-1,-1
0.15005731880980486,0.15062155794523116,0,5000,0.08585623430328031,0.08650335787039738,0.4989310832094269,0.50824867153738,249,5000,0.39970503685591147,0.4012808161642014,1,1,-1,1,-1,-1,-1
0.15206604382885314,0.15018633463681752,0,5000,0.08700250260474755,0.08644648505263448,0.5040007515280676,0.5062962747591324,249,5000,0.4024238247433462,0.39651872495195983,1,1,-1,1,-1,-1,-1
0.14944531025757957,0.15189213159425013,0,5000,0.0864022630874037,0.08705429415696422,0.48853869031045216,0.5008938910688918,249,5000,0.4005386814828373,0.4012932352636228,1,1,-1,1,-1,-1,-1
0.14811143939895016,0.15001065345112233,0,5000,0.08629116893112475,0.0866066961713725,0.5002586235623483,0.8354935141826776,249,5000,0.3708083362706696,0.2337144881572323,-1,-1,1,1,1,-1,-1
0.1498544488711576,0.14904147112038685,0,5000,0.08699402685302601,0.08682988102089532,0.5158206294459265,0.8306442903737101,249,5000,0.37582486381283065,0.23863243127011155,-1,-1,1,1,1,-1,-1
0.14890602035964295,0.15061279418342552,0,5000,0.08693196828533926,0.08661030450053653,0.5103638843964556,0.822554324475103,249,5000,0.37065203459505647,0.23917980118842508,-1,-1,1,1,1,-1,-1
0.15228960612235867,0.1500349422632258,0,5000,0.08642218112332935,0.0858047516875096,0.4950193076747555,0.8320367851536817,249,5000,0.3749775412831172,0.2343742415008796,-1,-1,1,1,1,-1,-1
0.14868038532387082,0.15017573285048116,0,5000,0.0873577920471492,0.0874124638834899,0.5169646532320596,0.8326386637857462,249,5000,0.3740143022149084,0.23451353023747856,-1,-1,1,1,1,-1,-1
0.15222548739851813,0.14994895045205672,0,5000,0.08698947698660596,0.08713203552651372,0.4939126339861602,0.8327229310920107,249,5000,0.3690575036707216,0.23516694815046169,-1,-1,1,1,1,-1,-1
0.15131629707491226,0.14852462997873067,0,5000,0.08666516812608908,0.0868320333524635,0.4760130614430641,0.8248013506405275,249,5000,0.3707316070279764,0.23795577793751302,-1,-1,1,1,1,-1,-1
0.1485215806267863,0.1506954512512177,0,5000,0.08675651598844195,0.08680178404458609,0.5020193080086153,0.834132658672995,249,5000,0.3741661080138326,0.23344706375600868,-1,-1,1,1,1,-1,-1
0.15027696423451353,0.14957751567929034,0,5000,0.08637982799086685,0.08679699509848894,0.49273184635665185,0.8376082288514084,249,5000,0.3715248361007085,0.22728278828688472,-1,-1,1,1,1,-1,-1
0.15053342134729641,0.1508752201761172,0,5000,0.08612531429599964,0.08617158374604877,0.4880671284644513,0.834121951201731,249,5000,0.3745966912150881,0.23673884040095292,-1,-1,1,1,1,-1,-1
0.14997959994333937,0.14969706498090915,0,5000,0.08729791126133747,0.08603575876573294,1.0,0.6550582261564865,249,5000,0.0,0.37679098853873727,1,-1,1,1,-1,-1,1
0.1517933492656144,0.15003694695289851,0,5000,0.08675294738887658,0.08689402891686293,1.0,0.6643823597883072,249,5000,0.0,0.3702787649395933,1,-1,1,1,-1,-1,1
0.14902382999637903,0.14937917573946036,0,5000,0.08639803864665303,0.0863265362464883,1.0,0.6777611218839872,249,5000,0.0,0.3657645766751909,1,-1,1,1,-1,-1,1
0.14929862951909292,0.1483216008915446,0,5000,0.08624614939907094,0.08640159881144664,1.0,0.6505567906057043,249,5000,0.0,0.3773501725989831,1,-1,1,1,-1,-1,1
0.15093002170570421,0.1497296696993496,0,5000,0.08658395894024663,0.0867901167483469,1.0,0.653120506617981,249,5000,0.0,0.3762550538619318,1,-1,1,1,-1,-1,1
0.15002476931576245,0.15197925857080485,0,5000,0.08667611902971807,0.08651347291067374,1.0,0.6626855872370121,249,5000,0.0,0.37092816692211594,1,-1,1,1,-1,-1,1
0.14769127629506734,0.15124257434491004,0,5000,0.08797435217977963,0.0867043944154004,1.0,0.6725559006539392,249,5000,0.0,0.3685062357729835,1,-1,1,1,-1,-1,1
0.15092404269884502,0.15009397727704019,0,5000,0.08651482952825652,0.0871887704457173,1.0,0.6487667740796798,249,5000,0.0,0.38157355560948586,1,-1,1,1,-1,-1,1
0.14748682817902822,0.14738421422646075,0,5000,0.08577632233904117,0.08666829108540355,1.0,0.6614902469151214,249,5000,0.0,0.3752949375826035,1,-1,1,1,-1,-1,1
