initial_ave_cor,initial_ave_fit,initial_gen,initial_pop,initial_sd_cor,initial_sd_fit,final_ave_cor,final_ave_fit,final_gen,final_pop,final_sd_cor,final_sd_fit,p_reproduce,p_selection,n_offspring,truncate,distribution,fitness_correlation,correlation_correlation
0.15016555859682926,0.1490153011021687,0,5000,0.08705534133133656,0.08689749392329653,0.845420511658832,0.8508399578519078,13,165467,0.3159203731647072,0.2547281738623397,-1,-1,-1,-1,-1,-1,1
0.15153457790634145,0.1513988550241553,0,5000,0.08629554189473039,0.0856244888069629,0.8440337239803819,0.8501795406974277,13,162563,0.318236374192109,0.25505468376937346,-1,-1,-1,-1,-1,-1,1
0.150798627447746,0.14952274571336843,0,5000,0.08684339508972326,0.08632099021504754,0.831852344027613,0.851955206810671,13,174203,0.3267616351256114,0.2535862567088219,-1,-1,-1,-1,-1,-1,1
0.1501871378504201,0.1497524263610662,0,5000,0.08738731149755075,0.0867484378208467,0.8434017712883849,0.8516507344481911,13,153643,0.3173235816990182,0.25458269062855715,-1,-1,-1,-1,-1,-1,1
0.14973261205134908,0.14880618867496984,0,5000,0.0870163239723322,0.08516684623905041,0.8204122715975273,0.850943185548609,13,160513,0.33561127715967815,0.2553267454416905,-1,-1,-1,-1,-1,-1,1
0.1522138345198986,0.1485994562404274,0,5000,0.08685044487067069,0.08576197629466885,0.8300174189519112,0.851628638923011,13,171989,0.3298274622647731,0.2538309467108638,-1,-1,-1,-1,-1,-1,1
0.15003871169756475,0.15130454322953102,0,5000,0.08661282358951577,0.08721610521534807,0.8371072259697339,0.8508343984886216,13,162828,0.3223274209937366,0.2546504483194173,-1,-1,-1,-1,-1,-1,1
0.15105889509558257,0.1478649919578785,0,5000,0.08675955215154083,0.08629882928328995,0.837592454206336,0.851010444205618,13,171627,0.3226600055579433,0.254383955985347,-1,-1,-1,-1,-1,-1,1
0.14993716981791447,0.1519943262047868,0,5000,0.08696851007772514,0.08669340073175484,0.8305563508326911,0.8515004334907934,13,154724,0.327879526162411,0.2541214295604215,-1,-1,-1,-1,-1,-1,1
0.15038370232941137,0.14912952932377335,0,5000,0.08652804541734506,0.08700935849763378,0.8455042797381411,0.8520122108877862,14,247811,0.314703978145286,0.253088523255441,-1,-1,-1,-1,-1,-1,1
0.15000319257558511,0.14862495332971262,0,5000,0.08652414834452392,0.0868091132501165,0.5427883005910634,0.8782344258754796,12,188730,0.39924757754452617,0.24256800965342815,-1,-1,-1,-1,-1,1,-1
0.14919621939345692,0.1492597306715012,0,5000,0.08604936238549127,0.08593555469143305,0.5495161777573607,0.8792612635398167,12,198955,0.39900380774729177,0.24040175915329948,-1,-1,-1,-1,-1,1,-1
0.15167504580434546,0.150935467449569,0,5000,0.08735047791056565,0.08662719780080591,0.5474071927154092,0.8789836053740662,12,187497,0.3998499199987922,0.2422407227749316,-1,-1,-1,-1,-1,1,-1
0.14995391477500106,0.15028906801435313,0,5000,0.08623160226353645,0.08565419258120291,0.5435626142369695,0.878360157744454,12,203995,0.4004834917098298,0.24339782157622233,-1,-1,-1,-1,-1,1,-1
0.15112910977703156,0.14780934491149245,0,5000,0.08674745232443372,0.08611781668188612,0.5416540805315581,0.8778835491534116,12,186289,0.40020010578852316,0.24378470794700388,-1,-1,-1,-1,-1,1,-1
0.1484268532185107,0.15078312727091756,0,5000,0.08629758594220863,0.08628084021938373,0.5409088648454533,0.8784843306916549,12,159651,0.4001781319215982,0.2439691770991543,-1,-1,-1,-1,-1,1,-1
0.15149717814470795,0.14973985644045315,0,5000,0.08720096077993203,0.0861954464531131,0.5371287341365137,0.878774392734617,12,170858,0.40028962295589054,0.24310813650071758,-1,-1,-1,-1,-1,1,-1
0.14911645439852256,0.14869041827670168,0,5000,0.08751043872897232,0.08666237877694467,0.5480473078864189,0.8799485276603095,12,165079,0.39954125310834276,0.24003398124808914,-1,-1,-1,-1,-1,1,-1
0.15098601350260976,0.14993106197666103,0,5000,0.08712824467422979,0.08659201883289241,0.5449507772391379,0.8792608156622088,12,199935,0.39934465869063973,0.24165492524099003,-1,-1,-1,-1,-1,1,-1
0.15177161377092527,0.15109347824205632,0,5000,0.08620446799656895,0.0873755534936265,0.5409082133488887,0.8787182862576853,12,184818,0.4005644248885393,0.24197264851322825,-1,-1,-1,-1,-1,1,-1
0.14854940207307493,0.1491640843964653,0,5000,0.08802867292869664,0.08702452576516555,0.9153985875260483,0.9588186735040429,11,164488,0.24209888999866383,0.12618262454430734,-1,-1,-1,-1,-1,1,1
0.1489142176944739,0.1493007194366773,0,5000,0.08566606572107358,0.08724591670110171,0.8960254015329695,0.9529953757701752,11,170140,0.2654147190599207,0.14036702718037072,-1,-1,-1,-1,-1,1,1
0.14988224196687894,0.14778153795822535,0,5000,0.08594787645081543,0.08584498643800682,0.9143271633264238,0.9609338940937859,11,181319,0.244609938435942,0.12701785287107115,-1,-1,-1,-1,-1,1,1
0.14829827290303932,0.1496666167847236,0,5000,0.08722700802632394,0.08678139571197759,0.9128484565025148,0.9584681036881425,11,198866,0.2442501620643409,0.12973225700726831,-1,-1,-1,-1,-1,1,1
0.15081120285013144,0.15084952004647545,0,5000,0.08614957954519685,0.08709101694548417,0.8947153922561265,0.9509519440924173,11,144730,0.26746163711485627,0.14127211978550297,-1,-1,-1,-1,-1,1,1
0.1495744382925925,0.15056693287996348,0,5000,0.0860732220822793,0.08666532150117665,0.9129836282542917,0.9585841545187401,11,169765,0.24613944772769594,0.12909594568923924,-1,-1,-1,-1,-1,1,1
0.148197343916897,0.14890902240026613,0,5000,0.08637212422589596,0.08619415092050807,0.9053092848094543,0.956857655327187,11,173816,0.2546658475281486,0.13451481708391488,-1,-1,-1,-1,-1,1,1
0.1494600026381497,0.14942510055433542,0,5000,0.08685836718977796,0.08607597245015601,0.9041771078134873,0.9551584145437811,11,162680,0.25712331718341824,0.13523654605382254,-1,-1,-1,-1,-1,1,1
0.15021522220952435,0.1501833609420321,0,5000,0.08604800270828201,0.0860909291697799,0.898865787234089,0.9534644997568047,11,151045,0.2591418145166197,0.13750401970995366,-1,-1,-1,-1,-1,1,1
0.14983489670615824,0.1496225989187025,0,5000,0.08684107637959211,0.08767244005831647,0.9207671043633292,0.9611217236521764,11,185347,0.2361668249520797,0.12403531991784474,-1,-1,-1,-1,-1,1,1
0.14935550651702528,0.15008801760496132,0,5000,0.08615423156149428,0.08684286946865995,0.4620519519631266,0.8680197002876215,14,164152,0.3692100980422599,0.20663703005986336,-1,-1,-1,-1,1,-1,-1
0.14968759890005842,0.14941224244532028,0,5000,0.08665168443297161,0.08617226816717041,0.4439727056042154,0.867238314671077,14,191151,0.3681666690998134,0.20721220720299557,-1,-1,-1,-1,1,-1,-1
0.1512334061532952,0.15027935540363865,0,5000,0.08708082677268235,0.08688977217118392,0.45236676999530084,0.8668923253409535,14,190763,0.36737483597524345,0.2078448099399547,-1,-1,-1,-1,1,-1,-1
0.1491324348619455,0.14984843259239514,0,5000,0.08672192325838461,0.08676940809608052,0.44288755321507145,0.8666168470301409,14,219561,0.3681922242532946,0.20740334210798517,-1,-1,-1,-1,1,-1,-1
0.15254302333325642,0.14836501512740086,0,5000,0.08670131360706747,0.08561895665980614,0.42868470772794115,0.8674439156021475,14,208440,0.36651496800498995,0.20721640828017923,-1,-1,-1,-1,1,-1,-1
0.15001703466889912,0.1499504408639299,0,5000,0.08665241703155017,0.08754945928385616,0.4519517537296558,0.8676558551094082,14,188290,0.3687485199839439,0.2072353809197814,-1,-1,-1,-1,1,-1,-1
0.15167084746431803,0.1497733161032584,0,5000,0.08675481132948518,0.08645198169995426,0.4376308982810131,0.8677024858361899,14,204496,0.3674438170223476,0.2068389025781223,-1,-1,-1,-1,1,-1,-1
0.14927325363598462,0.14881989813871943,0,5000,0.0861724278475208,0.08638513637086584,0.43758332952055967,0.8673551039630163,14,173846,0.366746567082292,0.20699385464316436,-1,-1,-1,-1,1,-1,-1
0.14937392328515178,0.14893998465603037,0,5000,0.08666102352043498,0.08621244552557733,0.4490145971114796,0.8666491943337099,14,181318,0.3685629811623465,0.20767998297323775,-1,-1,-1,-1,1,-1,-1
0.1503803705968255,0.1520365778498375,0,5000,0.08604277266983407,0.08677939127928255,0.44518966305286484,0.8668366979152746,14,220891,0.3674860311462674,0.20768005134749393,-1,-1,-1,-1,1,-1,-1
0.14962976563625985,0.14952429339475753,0,5000,0.0863924415677958,0.0861830600401171,0.7628277399066097,0.8665903290680383,14,204237,0.32039221846939253,0.2076211722688372,-1,-1,-1,-1,1,-1,1
0.1508997959075062,0.1495830294080202,0,5000,0.08657577398039293,0.08717425567176305,0.729703605125957,0.8663631553136242,14,237701,0.3389184563760599,0.20873866097359395,-1,-1,-1,-1,1,-1,1
0.15027977640090662,0.15204807475677504,0,5000,0.08797238061718042,0.08686688329783575,0.7560735986331028,0.8665105688395194,14,196329,0.32410824326984417,0.20779714667024404,-1,-1,-1,-1,1,-1,1
0.1510516464854503,0.1475017842095129,0,5000,0.08532468340750056,0.08757777368946863,0.7445378972872324,0.866583700196035,14,177117,0.3260788065338448,0.20683618553079874,-1,-1,-1,-1,1,-1,1
0.1482337189979502,0.15113232527493137,0,5000,0.08641913106833811,0.08583331573827443,0.7535393382996258,0.8670426018086278,14,218829,0.3265162061039801,0.20762426880050133,-1,-1,-1,-1,1,-1,1
0.14906943677402584,0.14906036410019308,0,5000,0.08567055897010306,0.08642007568656647,0.749233624395531,0.8664079398174351,14,180757,0.3288521552269971,0.20777925547810788,-1,-1,-1,-1,1,-1,1
0.1513906786213018,0.1481520990978371,0,5000,0.0864184623236202,0.08745212248723142,0.7380619188308356,0.8669156734014085,14,163680,0.33245955148051454,0.2070008651349196,-1,-1,-1,-1,1,-1,1
0.15006829817069958,0.14959797080254847,0,5000,0.08626653504278053,0.08700141222565669,0.7361163076480471,0.8671021195323798,14,228593,0.332260170885489,0.20745869654249385,-1,-1,-1,-1,1,-1,1
0.15057522614092242,0.1512585467066757,0,5000,0.0870706004962812,0.08696013676262337,0.7592125080431762,0.8655756071835395,14,182634,0.3206565066365298,0.20853636061608996,-1,-1,-1,-1,1,-1,1
0.15293498694974006,0.1484747745481842,0,5000,0.08711740855619994,0.08595390592637955,0.749955500636911,0.8666681655916898,14,147984,0.32529398389599,0.20675119074108433,-1,-1,-1,-1,1,-1,1
0.15159845583815076,0.1498733286631782,0,5000,0.0858405971005091,0.08650389961612079,0.5136761671313494,0.876222966264106,13,190605,0.37306693834959553,0.2097251438988344,-1,-1,-1,-1,1,1,-1
0.1497577774176796,0.1504761981442425,0,5000,0.08643639884463437,0.08568899950533783,0.5192922757151931,0.8785573413075625,13,242578,0.3732786731946115,0.20809762486539668,-1,-1,-1,-1,1,1,-1
0.14936161860594213,0.15163752320101367,0,5000,0.08560816281688445,0.0864504186694096,0.5044254754553339,0.8769814828688373,13,199461,0.374266196834157,0.2115694324070592,-1,-1,-1,-1,1,1,-1
0.1497803181531486,0.15074411352153802,0,5000,0.08571069955408371,0.0870588363140634,0.49874917492325327,0.8750882824818343,13,209073,0.3734392539508383,0.21320323970563773,-1,-1,-1,-1,1,1,-1
0.15043958950934522,0.1499481361933743,0,5000,0.08671389434489617,0.0864664541676725,0.503844345153102,0.8765251867963489,13,217150,0.37209246961997977,0.211334717315909,-1,-1,-1,-1,1,1,-1
0.1530787493236514,0.14825479052046334,0,5000,0.08603060219552092,0.08720463765633843,0.5119866782363606,0.8763459052273629,13,215560,0.37304123278020096,0.20949016815623117,-1,-1,-1,-1,1,1,-1
0.1486453111256305,0.15071418486248644,0,5000,0.08725031393783919,0.08678369182493231,0.5187577052802902,0.8791094886247505,13,221127,0.3732852290154708,0.20813403540972536,-1,-1,-1,-1,1,1,-1
0.1502601286764137,0.15021618768845213,0,5000,0.08731153553568433,0.08646948328141292,0.507592303785904,0.8764090833648772,13,212245,0.3740446352239573,0.21203252686686802,-1,-1,-1,-1,1,1,-1
0.15045657360776069,0.15014481941597632,0,5000,0.08514923309812696,0.08655923571045461,0.5116826170423697,0.8775101091971615,13,193321,0.37222203770388274,0.21006099273213397,-1,-1,-1,-1,1,1,-1
0.14966436531405344,0.14881484184237295,0,5000,0.08692578696388352,0.08615866355074075,0.5003761842829196,0.8753605828124098,13,231964,0.37219530318288135,0.21272854108758865,-1,-1,-1,-1,1,1,-1
0.14883862543042295,0.1510032452792766,0,5000,0.0868447941885524,0.0861899720102006,0.7863592984416083,0.9143006885372609,12,155528,0.304237385317722,0.15115827580343838,-1,-1,-1,-1,1,1,1
0.15081452208820834,0.15196956955706037,0,5000,0.08639987094835377,0.08608911411385989,0.7842646314925953,0.910710972943957,12,157335,0.30757004352423317,0.15205431816860568,-1,-1,-1,-1,1,1,1
0.15134503374935754,0.14876125124477516,0,5000,0.08628757316176074,0.08624542848899323,0.7764441576819374,0.9125275944371252,12,152841,0.3114134535673675,0.15284429198886618,-1,-1,-1,-1,1,1,1
0.1492831523334806,0.14983483128757855,0,5000,0.08611237366972774,0.08630310754911714,0.7863170518584893,0.9170015243932063,12,171029,0.30217291521033035,0.1495213529946236,-1,-1,-1,-1,1,1,1
0.1509524917544176,0.15092179812391354,0,5000,0.08594433659222002,0.08707305922432593,0.7962563615001395,0.9148242913638267,12,169893,0.298788235325692,0.14871260732819144,-1,-1,-1,-1,1,1,1
0.15130720825480642,0.15065811536051985,0,5000,0.08539004963522955,0.08668739899088015,0.7936258260311593,0.9171517545724154,13,247155,0.2995115901939345,0.14658052619875594,-1,-1,-1,-1,1,1,1
0.14998606383961036,0.15009960912268158,0,5000,0.08612280594793208,0.08682516107264672,0.7886733461607909,0.9180676451757998,12,137505,0.30027062259517706,0.1480547983523212,-1,-1,-1,-1,1,1,1
0.14900377494281916,0.14797554626479012,0,5000,0.08766098134248367,0.08709944607679969,0.8041019261372799,0.9185284998907448,12,165721,0.29181949027008497,0.14390012214654843,-1,-1,-1,-1,1,1,1
0.14933910718631735,0.15041457111908768,0,5000,0.08746424564366022,0.08513358553718801,0.7916874297043751,0.91573983297064,12,161365,0.2984590938944639,0.14778180116706735,-1,-1,-1,-1,1,1,1
0.15065590276297053,0.15012911905350182,0,5000,0.08623853108712665,0.08580110285600653,0.7885365814909177,0.9134922178398677,12,167990,0.3023217195076613,0.14916238603188614,-1,-1,-1,-1,1,1,1
0.15176126738064047,0.15052761856738792,0,5000,0.0868141046969136,0.0853581814121598,0.49275519856714134,0.8523844764377931,14,5000,0.4059830237099966,0.2547693323502569,-1,-1,-1,1,-1,-1,-1
0.14847050057934738,0.15034689664481513,0,5000,0.08605520363742578,0.08660520560791753,0.48388580816192606,0.8501260833921098,14,5000,0.3977226797996457,0.2574836698394882,-1,-1,-1,1,-1,-1,-1
0.1475956572510868,0.14968698647946807,0,5000,0.08650008077142225,0.08638286801208397,0.4564290285007518,0.8561809549274696,14,5000,0.3977537795471326,0.2480144385164648,-1,-1,-1,1,-1,-1,-1
0.150848948251457,0.15107198203381314,0,5000,0.0873563207346932,0.08645308606401092,0.48518482745939234,0.8527400364580202,14,5000,0.3974230603127667,0.25218663749077724,-1,-1,-1,1,-1,-1,-1
0.15196211454594033,0.15065816013335298,0,5000,0.08635488225704194,0.08633940430265047,0.48475517941502966,0.8500725786461493,14,5000,0.4003397741028228,0.2589720909715036,-1,-1,-1,1,-1,-1,-1
0.14886689525474256,0.14881604623039424,0,5000,0.08626568705790326,0.08645849868185032,0.4910626196211924,0.8425584187007733,14,5000,0.404623464357818,0.2642873334789418,-1,-1,-1,1,-1,-1,-1
0.15034503138748137,0.14744912301408158,0,5000,0.08680732345135497,0.08639079314111371,0.4678278086253962,0.8588791175216025,14,5000,0.40197569202113675,0.24615643738660767,-1,-1,-1,1,-1,-1,-1
0.14942300528575075,0.15044498219047284,0,5000,0.08645388282252435,0.08563832100892722,0.48048127884663144,0.8464271023336655,14,5000,0.4022951531280925,0.25737876980462576,-1,-1,-1,1,-1,-1,-1
0.15151075983988466,0.14990635571246105,0,5000,0.08639844107689458,0.08641538691879928,0.47002779110830306,0.850218669891697,14,5000,0.40116514276788134,0.25276768194299587,-1,-1,-1,1,-1,-1,-1
0.14835288631897603,0.14813643300749366,0,5000,0.08641471857094073,0.08628871193578426,0.48927663667182625,0.843900626668768,14,5000,0.40069422758676115,0.2605258813286094,-1,-1,-1,1,-1,-1,-1
0.14930829528347397,0.1513673472564865,0,5000,0.08638809949708728,0.08806093634718876,0.8416626022887136,0.8559269439765143,14,5000,0.3254095139932884,0.2465127248618086,-1,-1,-1,1,-1,-1,1
0.15156930273813052,0.14834307208439565,0,5000,0.08633728091700867,0.08664493935069488,0.8537923015042106,0.8550931080236504,14,5000,0.30890165857366336,0.2505595553871585,-1,-1,-1,1,-1,-1,1
0.15059746308428607,0.14970385135701414,0,5000,0.08763431324188423,0.087096679681109,0.8619475538657178,0.8492813348735619,14,5000,0.30461064599009735,0.2549649847624394,-1,-1,-1,1,-1,-1,1
0.15239798877372052,0.14931580650673823,0,5000,0.08658867965321357,0.08609766896280925,0.8436969877161995,0.8446191490607251,14,5000,0.3175419761432524,0.261370038527832,-1,-1,-1,1,-1,-1,1
0.1502699101417068,0.1485991243226409,0,5000,0.0865287550742033,0.08632919071618063,0.8555222768801853,0.8538691499153263,14,5000,0.30320190739750286,0.25441888020804954,-1,-1,-1,1,-1,-1,1
0.14784342977264192,0.15173889291313764,0,5000,0.08627218508440417,0.08625100350050728,0.8724501814805486,0.8548185754924136,14,5000,0.29254647974038933,0.25264308274004194,-1,-1,-1,1,-1,-1,1
0.15005766137345278,0.1505579933319682,0,5000,0.086938771357066,0.08646543459300836,0.8562514068325643,0.8454153294424497,14,5000,0.31072591708574754,0.2629665226106753,-1,-1,-1,1,-1,-1,1
0.14884954119978708,0.14780811895899723,0,5000,0.08699004368388749,0.08654469868460227,0.8471199001092129,0.8557457412117466,14,5000,0.31458172538033874,0.2485432279985566,-1,-1,-1,1,-1,-1,1
0.15192678081076913,0.1497042308675689,0,5000,0.0871957768156412,0.08621529454220296,0.8357971605893617,0.85004408760937,14,5000,0.3272156240099803,0.25377474785336374,-1,-1,-1,1,-1,-1,1
0.1492339022065093,0.15172890536020098,0,5000,0.08631940061836614,0.08595450629900224,0.8433697578092922,0.8487906794863768,14,5000,0.32160495003039746,0.25909286242922797,-1,-1,-1,1,-1,-1,1
0.14902296445170252,0.1492965103059312,0,5000,0.08751962491317491,0.08696825303995054,0.565634148957813,0.8816127706759095,14,5000,0.40093340790935444,0.23809571805429536,-1,-1,-1,1,-1,1,-1
0.1501751281542482,0.1501820861456002,0,5000,0.08711385267035271,0.08684789586929488,0.5651426948891661,0.8817718697562603,14,5000,0.39381882767020254,0.23632303190305629,-1,-1,-1,1,-1,1,-1
0.15003648285859864,0.15312793498774538,0,5000,0.0863146103508482,0.08599324223079455,0.5731541972870196,0.8887336114819787,14,5000,0.3956177508990306,0.22734721629327162,-1,-1,-1,1,-1,1,-1
0.15045870519610516,0.15044102720744962,0,5000,0.08688372679741496,0.08657624646486074,0.5672260722846384,0.8849819072797594,14,5000,0.3955555728127254,0.2316589774877842,-1,-1,-1,1,-1,1,-1
0.14933124482224314,0.1508657810089469,0,5000,0.0870159906931413,0.08586488561041034,0.564021874168398,0.8832574787447306,14,5000,0.40020488296063317,0.2394848897498515,-1,-1,-1,1,-1,1,-1
0.1502493521716171,0.1484382856922783,0,5000,0.08723057934515126,0.08648062440908202,0.5459971935735299,0.879984317049602,14,5000,0.39974283725167276,0.24279387241395914,-1,-1,-1,1,-1,1,-1
0.14792792193257207,0.14964304140203877,0,5000,0.08647972264687387,0.08724396624043892,0.5602331878209442,0.8823073596577955,14,5000,0.40100029328525805,0.2386677727629642,-1,-1,-1,1,-1,1,-1
0.14947217161742907,0.14918370137199563,0,5000,0.08713519278286591,0.08602084036658121,0.5805317630858703,0.8931664460451535,14,5000,0.39674574902695037,0.2225084525252653,-1,-1,-1,1,-1,1,-1
0.15107086628797745,0.15157199557151393,0,5000,0.08735391302698861,0.08672366395437274,0.5617726189371661,0.8856164694151063,14,5000,0.3985335648733724,0.2357781096556964,-1,-1,-1,1,-1,1,-1
0.148833934408295,0.15048307021676285,0,5000,0.08732081012035295,0.08641800837455467,0.5636059838907997,0.8795896287347464,14,5000,0.39821092990786533,0.2384704826356194,-1,-1,-1,1,-1,1,-1
0.14755159593505476,0.14919086079168178,0,5000,0.08705110184000343,0.08784369795860329,0.9519646873263912,0.9737150389448259,14,5000,0.1855975245974555,0.0962086951727903,-1,-1,-1,1,-1,1,1
0.15083942705859021,0.15056777437190022,0,5000,0.08629009394966214,0.08762235983935332,0.9538679473930821,0.9720893329961383,14,5000,0.18173310751934207,0.09722566215620156,-1,-1,-1,1,-1,1,1
0.15021390922755126,0.15024202864080502,0,5000,0.08608726431557663,0.08782098777840552,0.9560707346651665,0.9741882866642203,14,5000,0.17932259875019116,0.09772419571485996,-1,-1,-1,1,-1,1,1
0.15029620610911185,0.15185371148348445,0,5000,0.08591570858974239,0.08593616139574647,0.9563312163540683,0.9773252405347778,14,5000,0.17666637202979552,0.09003914474738026,-1,-1,-1,1,-1,1,1
0.15093360231342387,0.1505658414439122,0,5000,0.08632333263876936,0.08694369163292895,0.9387338394896667,0.9700669492965827,14,5000,0.21247066618327948,0.10979558612685031,-1,-1,-1,1,-1,1,1
0.14880078159449533,0.15094921926404162,0,5000,0.08659851903819543,0.08738069801932341,0.9462562861950894,0.9706421597730281,14,5000,0.19661478998821882,0.10832167744674245,-1,-1,-1,1,-1,1,1
0.1488935678061495,0.14946682776381873,0,5000,0.08669767541544912,0.08689771426274256,0.9552004400764396,0.9781104028463571,14,5000,0.1773752837817972,0.0880274737985025,-1,-1,-1,1,-1,1,1
0.1493922760676905,0.14971695602254323,0,5000,0.08635434136745329,0.08663882478189432,0.960523206403073,0.9763958831840609,14,5000,0.16599373207203733,0.09302389220040705,-1,-1,-1,1,-1,1,1
0.1508486806576831,0.15092941938333268,0,5000,0.08599748043276824,0.08644128147278918,0.9527632977384053,0.9715677278787874,14,5000,0.18093947419158302,0.10060559388798056,-1,-1,-1,1,-1,1,1
0.14862829944298875,0.14996685209298627,0,5000,0.0860946357373783,0.08653648334366713,0.9518583274155787,0.9710966071513438,14,5000,0.18504729903288913,0.10135437848167654,-1,-1,-1,1,-1,1,1
0.14745749537773087,0.15062174164874276,0,5000,0.0856404859605335,0.08660620911757719,0.46108066538332704,0.8632570474131986,14,5000,0.37330851506788937,0.21009160515525077,-1,-1,-1,1,1,-1,-1
0.14932683556054008,0.15026668490603592,0,5000,0.08691613804858786,0.08639916667812751,0.4266149560464369,0.8610769362513362,14,5000,0.36585656819964646,0.21316427744383235,-1,-1,-1,1,1,-1,-1
0.14828182799927886,0.15122823904340008,0,5000,0.08793591768002906,0.0872887706576585,0.44247804241049415,0.8685445337958292,14,5000,0.36710244410572956,0.20454983380285527,-1,-1,-1,1,1,-1,-1
0.14906610289082559,0.15021317387466876,0,5000,0.08640976595464725,0.08658589359741715,0.44078904394785307,0.8640455486747496,14,5000,0.3719029803471623,0.211978917468202,-1,-1,-1,1,1,-1,-1
0.15128109416768518,0.15060247318416783,0,5000,0.08658376191639429,0.08714736734286611,0.4379010606001375,0.8678504153343544,14,5000,0.3683167134302085,0.21076712834027392,-1,-1,-1,1,1,-1,-1
0.15149107311141935,0.1502419510759981,0,5000,0.08693387737273522,0.08611241988577212,0.4392903807593033,0.866219032309224,14,5000,0.36099406516866933,0.208292310410927,-1,-1,-1,1,1,-1,-1
0.1521532892649849,0.14911677209912236,0,5000,0.08694848096046477,0.08620750141029569,0.43074822569452265,0.8672036148239813,14,5000,0.3696156207731275,0.20786507038729032,-1,-1,-1,1,1,-1,-1
0.15071795889037856,0.14822383391788513,0,5000,0.08710116209490912,0.08724636180693142,0.44844864174808907,0.8703966711020141,14,5000,0.36311235422000293,0.2027897024306059,-1,-1,-1,1,1,-1,-1
0.1501545971633481,0.14985996810065916,0,5000,0.08557734572097486,0.08667429993701248,0.42623922417159277,0.8677836402427922,14,5000,0.3641378608452367,0.2070292273664955,-1,-1,-1,1,1,-1,-1
0.14939098105517368,0.15024378305855338,0,5000,0.08708911599469332,0.08686417125437862,0.4316527546398559,0.8688275568576069,14,5000,0.36534563753982313,0.20661441311467157,-1,-1,-1,1,1,-1,-1
0.1506052518454779,0.15073259221490995,0,5000,0.08686860362982275,0.08632913247491328,0.7722589575064674,0.8664946183166193,14,5000,0.311340520305029,0.2055340994274922,-1,-1,-1,1,1,-1,1
0.15073681484578652,0.14962319754587608,0,5000,0.08719310350050351,0.08611478681001151,0.7415172365573772,0.8656975559773232,14,5000,0.3349696470146423,0.20748978466213347,-1,-1,-1,1,1,-1,1
0.1516737617758245,0.1500781920164451,0,5000,0.08530480639223319,0.08661647690458675,0.7548009662133455,0.866122788632621,14,5000,0.32472469083126665,0.21102638089396417,-1,-1,-1,1,1,-1,1
0.15020802476922687,0.14987133165976285,0,5000,0.08763264464198699,0.08743460699836889,0.7693134596406634,0.8645632519645411,14,5000,0.3183025715790605,0.2099782413898142,-1,-1,-1,1,1,-1,1
0.15191899382393534,0.14936726363069305,0,5000,0.08545558112670701,0.08695761685388605,0.7637293734571157,0.8685422157545,14,5000,0.31799619681129254,0.2048518019888627,-1,-1,-1,1,1,-1,1
0.14677685648561417,0.1499098795719675,0,5000,0.0874303954955964,0.08517429718276161,0.7430444195843433,0.8663843670442487,14,5000,0.3295375464230608,0.2065376502021751,-1,-1,-1,1,1,-1,1
